Date,Close,Open,High,Low,Volume
2026-02-19 15:20:25.085520,528.8442865294962,531.0194829222602,538.1909247428748,519.803575283358,94646
2026-02-20 15:20:25.085520,525.7951084664625,527.6730578259991,530.4408383061951,519.2231966920286,298088
2026-02-23 15:20:25.085520,525.2436941749535,521.75792621855,532.1398225519981,519.1125862497902,249059
2026-02-24 15:20:25.085520,519.0271377814561,517.9034303011798,524.1300503073138,512.8529453883548,325157
2026-02-25 15:20:25.085520,510.5801725037631,510.3554207333726,516.052051496759,508.54244237875196,437631
2026-02-26 15:20:25.085520,522.3272885739883,517.647659276037,528.8395616913059,513.6229747248906,424486
2026-02-27 15:20:25.085520,502.35858837346836,501.08855581314566,509.5364971153448,499.06803841241646,306361
2026-03-02 15:20:25.085520,504.2091923870765,506.40154940969614,510.5221097595044,498.1194430024286,358204
2026-03-03 15:20:25.085520,500.26691680597344,502.2934581637844,510.3461800468745,494.7810578547439,410980
2026-03-04 15:20:25.085520,497.63001497390394,498.41374388893126,498.41374388893126,495.25669743730907,31784
2026-03-05 15:20:25.085520,526.4426365011934,526.3811322281991,530.0669106155466,524.1204119733213,93075
2026-03-06 15:20:25.085520,529.4753128385123,528.688595794904,538.4809466458089,521.1352374625149,180159
2026-03-09 15:20:25.085520,538.4508654954765,538.9060613308299,547.1540544514073,534.7400270150326,483265
2026-03-10 15:20:25.085520,539.4240456269898,540.2653317350045,544.1957018911374,535.9535829461649,365605
2026-03-11 15:20:25.085520,541.2139498278697,546.1853681998233,546.3184773582448,534.958630408087,305672
2026-03-12 15:20:25.085520,554.4818706997323,556.6619196690295,562.848298745327,547.1698453284298,274813
2026-03-13 15:20:25.085520,550.6367001050488,552.937448605415,556.631740893183,544.9266102185204,324135
2026-03-16 15:20:25.085520,554.0668027401294,551.7956041033516,560.6831251019304,549.9800695543541,226646
2026-03-17 15:20:25.085520,553.8700735463924,552.0433752270891,558.0192496861029,546.3858924298974,273176
2026-03-18 15:20:25.085520,562.9461939582274,563.0445566958125,569.1346585949183,559.8575832931398,167121
2026-03-19 15:20:25.085520,565.8034910354694,564.114777554872,570.8613512356845,557.9121322465297,203372
2026-03-20 15:20:25.085520,549.8345809138027,548.7437134405388,555.2324996364559,542.2521036125162,467387
2026-03-23 15:20:25.085520,553.4411262965117,551.3584059168162,560.8657642262682,547.9359294061212,268814
2026-03-24 15:20:25.085520,557.6888975572388,558.5497581076048,562.4743653635261,551.823644391997,435305
2026-03-25 15:20:25.085520,558.8536206835703,562.3322892529993,562.9784892613945,551.0147414161567,414762
2026-03-26 15:20:25.085520,556.5864226265579,558.4490195657944,568.0508982161597,548.7477911489179,464250
2026-03-27 15:20:25.085520,564.6743331530561,563.8287206536554,572.5461867087454,563.8287206536554,364478
2026-03-30 15:20:25.085520,567.1842783232722,567.5823083367899,574.4642859587832,561.6135356279209,212836
2026-03-31 15:20:25.085520,564.918489996388,566.9196466634726,573.1161493184472,560.9081310094444,126371
2026-04-01 15:20:25.085520,567.5165780927745,566.3507366719199,576.4934579297862,560.8400183990788,177278
2026-04-02 15:20:25.085520,557.0615784245085,561.2772232431943,565.8981593882971,550.4859583545079,31649
2026-04-03 15:20:25.085520,573.3531998602487,572.4809296817656,576.367505032877,562.0335719794856,199637
2026-04-06 15:20:25.085520,579.709797245208,586.0356915971835,589.288864012324,570.0828183584653,87684
2026-04-07 15:20:25.085520,583.9622658236527,586.337501766697,590.0263627163546,578.042510565069,86843
2026-04-08 15:20:25.085520,580.6655468899684,577.3676046482086,591.666854617735,577.3676046482086,458581
2026-04-09 15:20:25.085520,595.9732227646166,598.6081828313586,598.6081828313586,589.1101993940498,373334
2026-04-10 15:20:25.085520,602.755858707971,606.9671978057511,606.9671978057511,597.0863474820331,429242
2026-04-13 15:20:25.085520,597.0940798472056,600.2396493971138,601.1687371510994,593.6565137691493,295897
2026-04-14 15:20:25.085520,609.1546452721004,609.307430233499,619.9592232379373,608.4721727974637,454820
2026-04-15 15:20:25.085520,618.3414055614675,621.7493441534002,625.734432965625,608.0812837822928,385717
2026-04-16 15:20:25.085520,602.0256813877844,603.5726478984033,607.959575373068,593.9057729694356,262098
2026-04-17 15:20:25.085520,594.574421770518,590.7601577020891,598.5654223045278,585.2791590058658,150563
2026-04-20 15:20:25.085520,589.2757627709171,591.1411698597932,596.7759805713948,580.7995537525071,434432
2026-04-21 15:20:25.085520,599.3642923833155,602.880915390111,606.5124986054049,591.8974813025154,51194
2026-04-22 15:20:25.085520,595.721710291365,595.7718449118614,600.2514562192938,589.4372403824631,109973
2026-04-23 15:20:25.085520,582.0747016822007,579.0917876562949,584.4473335999588,570.8474817105686,288291
2026-04-24 15:20:25.085520,589.1079956793861,586.9777016427732,598.0125635003072,582.0323444298673,455438
2026-04-27 15:20:25.085520,610.680264670057,612.2248527576643,619.5200346597314,609.0803355081357,383048
2026-04-28 15:20:25.085520,606.8416733039472,604.9649525405353,613.5759461146996,600.0120529501678,307830
2026-04-29 15:20:25.085520,610.9741955674965,610.4823474857529,617.2206164855505,608.3990900726955,330677
2026-04-30 15:20:25.085520,612.6379459806767,608.4727216956,616.1271866022857,605.2845829302452,65245
2026-05-01 15:20:25.085520,606.4407314276867,603.3433650726442,617.9838466854992,598.4750270247049,116350
2026-05-04 15:20:25.085520,625.059108824128,623.2894205703471,632.408409535289,615.3087390663644,380036
2026-05-05 15:20:25.085520,633.7900127650696,633.9998811964992,643.6469838572823,629.2331878064585,167166
2026-05-06 15:20:25.085520,618.3873722095842,616.8612609874763,623.856840109875,610.872930238037,87033
2026-05-07 15:20:25.085520,630.3790145623329,631.7304607001903,631.7304607001903,626.4182737778464,329148
2026-05-08 15:20:25.085520,640.3255752262901,638.4795510952353,648.1553134993749,636.1968489974186,330184
2026-05-11 15:20:25.085520,627.5743467854084,635.9687628351154,635.9687628351154,613.3617858396108,474977
2026-05-12 15:20:25.085520,636.7947901830148,634.0805362731619,641.097780169022,631.0116119687656,394711
2026-05-13 15:20:25.085520,641.2396557128304,638.5713817366639,651.2120453346446,636.3619020212276,109914
2026-05-14 15:20:25.085520,652.0407272993309,649.2991116993537,663.4435195233135,641.4248148599787,191924
2026-05-15 15:20:25.085520,653.2956743677757,647.9007932356917,657.3281448396729,643.7754410906357,27093
2026-05-18 15:20:25.085520,665.1538801702708,667.7603159645034,669.8825977712053,651.6925488790404,499508
2026-05-19 15:20:25.085520,672.247844505947,671.4857567054728,679.5855343486907,665.2338087155836,297078
2026-05-20 15:20:25.085520,664.4870646177602,663.8854525784111,667.3231811606828,660.9209636261379,217797
2026-05-21 15:20:25.085520,668.1256124971217,662.8561744991048,682.7743924425063,661.7432561347342,481495
2026-05-22 15:20:25.085520,662.8356233504442,663.1613372326718,670.7443206061785,650.9822908843307,468942
2026-05-25 15:20:25.085520,672.3842253655592,667.123248467223,675.6132882736442,663.9756832431034,252154
2026-05-26 15:20:25.085520,664.859321213715,665.6041541454828,670.8917595854152,659.0274210759359,459608
2026-05-27 15:20:25.085520,669.9738942074249,663.1584969673586,675.8502026134095,663.1584969673586,317615
2026-05-28 15:20:25.085520,659.1941174609069,659.5991867622353,664.3344617150796,649.1222432792501,228359
2026-05-29 15:20:25.085520,663.5082996225716,663.9386205233666,667.8689334839936,654.6896644920362,404740
2026-06-01 15:20:25.085520,651.4169051772682,653.1135442242664,657.3390684763509,642.7438800994523,233025
2026-06-02 15:20:25.085520,638.2512649661601,640.9546915407744,640.9546915407744,632.3313432397675,444511
2026-06-03 15:20:25.085520,651.0392747177984,649.6567285241858,653.075505903483,643.0222688316306,455335
2026-06-04 15:20:25.085520,656.3836748249391,658.587385699985,658.587385699985,644.0706562729115,388675
2026-06-05 15:20:25.085520,644.5369151051698,640.5653370087851,649.9352074096679,633.0981607601506,341279
2026-06-08 15:20:25.085520,643.6576452493133,645.1843011609482,648.3274962129111,635.7256058549751,240386
2026-06-09 15:20:25.085520,664.1515013972579,660.777491814261,675.0827288372628,657.0700245351163,479971
2026-06-10 15:20:25.085520,655.484714068046,656.6689831702175,665.641090318452,650.3507021052694,378867
2026-06-11 15:20:25.085520,660.9447524310046,661.6557681499062,669.8920056465623,653.2280669409118,328543
2026-06-12 15:20:25.085520,651.1589872490579,654.364452923152,656.9852343027717,640.430051931716,154024
2026-06-15 15:20:25.085520,668.240064896506,666.6496668718867,679.3326019363507,661.9781452181153,351599
2026-06-16 15:20:25.085520,660.1535206045824,662.5304765653823,662.5304765653823,651.5408485906283,108921
2026-06-17 15:20:25.085520,647.2451910915378,646.5873258598403,656.5537394679585,638.0040665882015,352200
2026-06-18 15:20:25.085520,642.7692090367474,643.3005556650697,645.012135610825,638.4943468968829,352922
