Date,Close,Open,High,Low,Volume
2026-02-27 14:01:07.216824,514.8107529133586,512.3121641973787,516.1570309664052,508.588816278389,357397
2026-03-02 14:01:07.216824,521.9122453239978,523.579072321389,523.579072321389,514.5726756824422,200263
2026-03-03 14:01:07.216824,507.4208448713233,503.3313731834646,518.0923149404872,499.42465823403444,297424
2026-03-04 14:01:07.216824,538.1724435066133,534.7021268249076,543.225115932484,534.2396466586258,203338
2026-03-05 14:01:07.216824,524.3999297378666,525.695586251799,533.4722349942066,517.4394236917512,329119
2026-03-06 14:01:07.216824,513.8747743428338,517.1946246168171,517.4368212266722,504.0885751507033,357842
2026-03-09 14:01:07.216824,523.5976123943399,526.2447313538026,530.4363362143596,513.8665974997172,182517
2026-03-10 14:01:07.216824,532.8447764892851,536.0874301581222,542.1035797840667,525.8013526691557,460690
2026-03-11 14:01:07.216824,541.9004168652496,547.3358249440081,547.3358249440081,538.1303291620053,118966
2026-03-12 14:01:07.216824,538.7342519811289,539.1531678836946,541.8226032985931,530.2891395994362,109250
2026-03-13 14:01:07.216824,556.3449544960469,555.4217628577566,561.0020011734963,545.7282734825023,181976
2026-03-16 14:01:07.216824,563.8963261066605,563.4577813150861,569.0352078331897,558.9086101538627,69400
2026-03-17 14:01:07.216824,561.5000308120251,559.4220925314925,563.5131202981488,555.5890445467294,151112
2026-03-18 14:01:07.216824,570.7372610129125,571.0844831858448,576.9744278261427,568.0448724215805,177690
2026-03-19 14:01:07.216824,565.3740053838841,565.679004209623,570.0844093321723,565.3740053838841,439157
2026-03-20 14:01:07.216824,564.5761456904015,563.4467902984109,568.1253069713052,560.7562849604376,314929
2026-03-23 14:01:07.216824,555.0470545870401,551.2293498047177,560.9187063193046,551.2293498047177,213030
2026-03-24 14:01:07.216824,557.0588101775438,559.110545615368,561.9979498342384,550.2191651212088,176013
2026-03-25 14:01:07.216824,566.2342451490546,565.9123928056342,569.3897241634933,558.5615493025789,394000
2026-03-26 14:01:07.216824,587.7488401522016,594.2351260754235,594.2351260754235,579.2305300178432,78862
2026-03-27 14:01:07.216824,591.4620825017707,586.4898583472309,595.4989312105647,586.4898583472309,13868
2026-03-30 14:01:07.216824,593.0031927169847,596.0359979781259,596.0359979781259,588.6201853965816,383203
2026-03-31 14:01:07.216824,606.8537978301617,608.7806260212891,613.578438123931,596.6484815125222,499857
2026-04-01 14:01:07.216824,619.2541752951624,617.9732644570846,624.3301690935132,607.9209684724162,83942
2026-04-02 14:01:07.216824,599.855915456541,599.7490884157968,606.4760137408816,592.0777054742606,410663
2026-04-03 14:01:07.216824,601.8368911163195,599.2116767796954,605.6283722288797,598.4239326520179,353196
2026-04-06 14:01:07.216824,592.3954231556291,591.0448398624402,595.6040959579757,587.4243685127892,335054
2026-04-07 14:01:07.216824,619.1369221749416,621.7266290034977,621.7266290034977,615.0129501319227,283996
2026-04-08 14:01:07.216824,636.227874570489,637.8265111651796,644.8735826679365,632.6217520794869,124871
2026-04-09 14:01:07.216824,640.3158785028072,647.0279137206328,649.0131153212893,629.3990445556734,224533
2026-04-10 14:01:07.216824,619.8749062185603,623.5495553899058,625.0383544902155,616.1995377595033,215869
2026-04-13 14:01:07.216824,616.5602383378736,616.1166043684079,618.2276318681771,612.7224290302395,477349
2026-04-14 14:01:07.216824,611.6461498943809,612.6976275632026,617.8326112939326,609.4557641746021,103323
2026-04-15 14:01:07.216824,602.3998643905328,601.6484160961779,615.2370475949617,597.6106909923885,19239
2026-04-16 14:01:07.216824,588.9608315569812,589.3284636884082,592.5299954001264,587.7930921410574,236531
2026-04-17 14:01:07.216824,595.1056374260334,591.5896009997306,604.1755115263127,591.5896009997306,367072
2026-04-20 14:01:07.216824,607.9416619927298,604.108526751613,613.0128365963338,604.108526751613,349525
2026-04-21 14:01:07.216824,595.0250885968316,593.714011459222,599.3110672271014,589.7518490572687,87721
2026-04-22 14:01:07.216824,590.0132009463299,592.3219254012162,594.8114366359513,581.5450325134302,70787
2026-04-23 14:01:07.216824,587.0805599739109,589.2975148237456,593.9552274928169,584.4771100103901,231977
2026-04-24 14:01:07.216824,585.9618860346068,590.8980949530817,590.8980949530817,580.6253800034915,330660
2026-04-27 14:01:07.216824,578.66540358318,578.5752329930377,581.9457799577051,573.6086411890924,54277
2026-04-28 14:01:07.216824,584.732898082505,584.0857584759798,596.1388366477166,582.6028656598529,435746
2026-04-29 14:01:07.216824,560.9867185695283,562.578978693323,568.2351311093901,551.246779230321,242629
2026-04-30 14:01:07.216824,552.8346572990183,549.8426278999649,558.9401614247937,549.8426278999649,66549
2026-05-01 14:01:07.216824,552.6867711117878,551.9566828098577,553.9192068276742,540.4032769118327,104785
2026-05-04 14:01:07.216824,568.4161808762428,567.4982732665194,575.3200338727895,563.7845076514943,359657
2026-05-05 14:01:07.216824,567.9290256870246,568.8492537450547,575.0963410973169,565.0591347477849,28911
2026-05-06 14:01:07.216824,554.3766414848172,555.2136585721432,563.3786580081488,551.5243969450843,393187
2026-05-07 14:01:07.216824,558.9005416358392,556.0805053357658,558.9005416358392,556.0805053357658,160572
2026-05-08 14:01:07.216824,550.5868795940132,551.9365779088077,553.0029284323825,541.7685799271479,274605
2026-05-11 14:01:07.216824,568.1148743580483,570.2754133577927,571.9415414920294,560.5115196327055,284207
2026-05-12 14:01:07.216824,564.4678979943028,562.453105029421,566.3569697819913,559.0990095555943,99011
2026-05-13 14:01:07.216824,567.0986945596171,570.0915332278266,570.0915332278266,562.8761882539983,348645
2026-05-14 14:01:07.216824,580.1040677538116,580.5308323629673,584.9542340257876,573.6560712407011,151040
2026-05-15 14:01:07.216824,566.8100917633063,566.122355249228,568.8110113884287,562.5605051453089,96889
2026-05-18 14:01:07.216824,544.6201339000628,543.527319273839,548.6310602702915,543.0254575040408,461114
2026-05-19 14:01:07.216824,553.0889697631137,555.9200524560795,563.8824204035529,548.599906456987,414655
2026-05-20 14:01:07.216824,562.4648219198413,562.6922449451749,567.3310238161432,552.3940984163294,174619
2026-05-21 14:01:07.216824,550.9061732612878,553.4636224987869,559.7592543569882,546.0443482492907,241106
2026-05-22 14:01:07.216824,558.6805663813484,556.4903855013505,563.8438322198466,555.372513130934,289167
2026-05-25 14:01:07.216824,548.8836284709623,549.7428727066641,552.5480254154892,542.518055477003,205425
2026-05-26 14:01:07.216824,549.4183500628102,548.4357251740219,551.8545196013496,546.7311432462033,253935
2026-05-27 14:01:07.216824,558.6649566685777,560.551797968467,564.7925558619722,553.3464531288431,340021
2026-05-28 14:01:07.216824,547.2256222878952,545.7705414092111,551.937093881795,541.4063179613422,484183
2026-05-29 14:01:07.216824,549.0354702237212,552.0441859253052,555.0360123329174,544.3064570805466,337572
2026-06-01 14:01:07.216824,544.74085497258,544.1950968137427,547.6388989715699,541.3644560263704,471139
2026-06-02 14:01:07.216824,530.8966557019713,528.1120547966307,538.2849268577147,524.4134278690747,488214
2026-06-03 14:01:07.216824,537.5766128905319,538.1186140555329,539.1360026435575,532.3879686104765,14313
2026-06-04 14:01:07.216824,554.6145235975215,560.5860799426714,560.5860799426714,550.6385655853783,315462
2026-06-05 14:01:07.216824,558.4368327268293,555.8122198471724,566.0769146006071,553.7986361259481,328292
2026-06-08 14:01:07.216824,564.2740238157454,562.291427285178,575.9131952155849,555.1082314542692,248460
2026-06-09 14:01:07.216824,574.4349750702288,576.7562481354453,584.2568148344423,565.2870740590644,221204
2026-06-10 14:01:07.216824,556.5551026242309,557.5759183356276,564.6017211395066,550.6236927162234,479097
2026-06-11 14:01:07.216824,562.3294124491779,563.3293493653625,568.6291738056926,557.1053057353591,230498
2026-06-12 14:01:07.216824,566.4881691039026,567.8542745547987,567.8542745547987,558.2041560574712,415296
2026-06-15 14:01:07.216824,566.2086720830443,566.6890788519302,572.6077540959162,558.6427676093698,48573
2026-06-16 14:01:07.216824,561.5093906830657,564.2908914876845,571.0451320358756,557.0413115316045,411401
2026-06-17 14:01:07.216824,578.0374830348828,579.1816055895672,587.2059530249549,576.6561796451564,394325
2026-06-18 14:01:07.216824,558.828644785432,560.5173375347061,560.5173375347061,551.8909287208756,233580
